step,mode,goal_idx,x,y,speed,power,energy_cumulative,distance_cumulative,cot_cumulative,terrain,goal_dist,wp_dist
1864,walk,2,-1.2294846773147583,-2.3774731159210205,0.6427179574966431,149.04685974121094,8523.207445793145,31.438948892428016,1.4172009095167606,offroad,2.4633331298828125,0.7608044743537903
1865,walk,2,-1.2405332326889038,-2.3712146282196045,0.6071109771728516,124.46380615234375,8525.696721916192,31.45164689365629,1.4170424803614567,offroad,2.4544177055358887,0.7470728158950806
1866,walk,2,-1.250612735748291,-2.365186929702759,0.5910186171531677,97.23374938964844,8527.641396903986,31.46339123360667,1.416836641604336,offroad,2.4460058212280273,0.7343761324882507
1867,walk,2,-1.2606607675552368,-2.359139919281006,0.5927100777626038,124.34712219238281,8530.128339347833,31.475118521040713,1.4167217861551016,offroad,2.4376108646392822,0.7226322889328003
1868,walk,2,-1.2705479860305786,-2.3541667461395264,0.5232401490211487,158.40370178222656,8533.296413383478,31.48618602044735,1.416749786647653,offroad,2.430323362350464,0.7109058499336243
1869,walk,2,-1.2794270515441895,-2.3498353958129883,0.5049629211425781,95.48532104492188,8535.206119804376,31.496065210922097,1.4166223644801035,offroad,2.4239342212677,0.6998610496520996
1870,walk,2,-1.2873636484146118,-2.345794677734375,0.4458683729171753,149.8673095703125,8538.203465995783,31.50497121866647,1.4167192463931408,offroad,2.418078899383545,0.6900113821029663
1871,walk,2,-1.2938530445098877,-2.3418028354644775,0.36217063665390015,156.44435119628906,8541.332353019709,31.512590081336384,1.4168957649098015,offroad,2.41263747215271,0.6811220049858093
1872,walk,2,-1.2988600730895996,-2.3388352394104004,0.6348573565483093,88.80514526367188,8543.108455924981,31.518410473036056,1.416928689781116,offroad,2.4085562229156494,0.6735045313835144
1873,walk,2,-1.3098244667053223,-2.333695411682129,0.5795608162879944,77.28425598144531,8544.65414104461,31.53051979830343,1.4166407802271714,offroad,2.4009647369384766,0.6676841974258423
1874,walk,2,-1.3205504417419434,-2.3291234970092773,0.5654454231262207,55.99372100830078,8545.774015464776,31.542179512696748,1.416302710633081,offroad,2.3940179347991943,0.6556291580200195
1875,walk,2,-1.3306607007980347,-2.3246781826019287,0.5170522928237915,59.88528823852539,8546.971721229547,31.55322388456989,1.4160053992319135,offroad,2.387371301651001,0.6440712213516235
1876,walk,2,-1.339535117149353,-2.3215365409851074,0.41350841522216797,63.52581787109375,8548.242237586968,31.562637979070132,1.415793479410595,offroad,2.3823049068450928,0.633110523223877
1877,walk,2,-1.3469675779342651,-2.3195784091949463,0.3529232144355774,45.77862548828125,8549.157810096734,31.570324054358935,1.415600395735391,offroad,2.3787384033203125,0.6238836050033569
